ts,timestamp,latitudeLog,longitudeLog,temp_data,hPa_data,hum_data,lux_data,ox_data,red_data,nh3_data,pm1_data,pm25_data,pm10_data
1637331356,19/11/2021 14:15,52.10077333,5.083135,10.64783672,1029.567588,70.64071091,1,12.29268293,686.1686747,1084.740741,4,5,5
1637331359,19/11/2021 14:15,52.10077333,5.083135,10.71456417,1029.585586,70.31024949,953.8501,12.21705426,686.1686747,1044,4,5,5
1637331362,19/11/2021 14:16,52.10077333,5.083135,10.75018217,1029.601503,70.32365775,1,12.29268293,686.1686747,1064,4,5,5
1637331364,19/11/2021 14:16,52.10077333,5.083135,10.75811551,1029.603514,70.29733676,1,12.36847947,686.1686747,1044,4,4,4
1637331367,19/11/2021 14:16,52.10077667,5.08312,10.80263804,1029.612389,70.16324938,1178.4579,12.36847947,686.1686747,1024.701754,3,4,4
1637331369,19/11/2021 14:16,52.10077667,5.08312,10.86011859,1029.623334,70.12272053,981.31415,12.29268293,677.3333333,988.0677966,3,4,4
1637331372,19/11/2021 14:16,52.10077667,5.08312,10.88620346,1029.613465,70.0811577,2326.7726,12.21705426,668.7058824,988.0677966,3,4,4
1637331375,19/11/2021 14:16,52.10077667,5.08312,10.90994725,1029.624149,70.03998242,1,12.14159292,628.4444444,953.8360656,3,4,5
1637331377,19/11/2021 14:16,52.10077667,5.08312,10.94830519,1029.65939,69.86697702,740.95765,12.14159292,660.2790698,937.5483871,3,4,5
1637331380,19/11/2021 14:16,52.10078167,5.08311,10.99930213,1029.672916,69.74319243,837.73925,12.14159292,677.3333333,937.5483871,3,4,7
1637331382,19/11/2021 14:16,52.10078167,5.08311,11.10410161,1029.625965,69.46475311,583.71815,12.36847947,668.7058824,937.5483871,3,4,8
1637331385,19/11/2021 14:16,52.10078167,5.08311,11.17128445,1029.682503,69.18421937,1,12.29268293,677.3333333,921.7777778,3,4,7
1637331388,19/11/2021 14:16,52.10078167,5.08311,11.27117673,1029.641083,69.03593281,1,12.29268293,668.7058824,906.5,3,4,7
1637331390,19/11/2021 14:16,52.10078167,5.08311,11.36124973,1029.658522,68.78361969,1,12.36847947,677.3333333,921.7777778,3,4,8
1637331393,19/11/2021 14:16,52.10079167,5.083108333,11.39615958,1029.68137,68.63795339,1,12.29268293,668.7058824,906.5,3,5,7
1637331396,19/11/2021 14:16,52.10079167,5.083108333,11.42903797,1029.679562,68.51368533,1,12.29268293,668.7058824,891.6923077,3,5,7
1637331398,19/11/2021 14:16,52.10079167,5.083108333,11.44193967,1029.68293,68.4255369,1,12.29268293,668.7058824,891.6923077,3,5,8
1637331401,19/11/2021 14:16,52.10079167,5.083108333,11.4638586,1029.686811,68.42144788,1,12.36847947,547.9215686,863.4029851,3,6,9
1637331403,19/11/2021 14:16,52.10079167,5.083108333,11.44907548,1029.693269,68.37601057,1,12.44444444,519.7009346,811.6056338,5,8,11
1637331406,19/11/2021 14:16,52.10197,5.082773333,11.42030689,1029.731739,68.49506145,672.5568,12.75,453.0909091,811.6056338,6,10,12
1637331409,19/11/2021 14:16,52.10197,5.082773333,11.41927944,1029.735294,68.58841069,1151.55275,12.67335563,542.0582524,723.7468354,8,11,13
1637331411,19/11/2021 14:16,52.10197,5.082773333,11.38959607,1029.732316,68.58754858,1,12.67335563,686.1686747,744,10,14,15
1637331414,19/11/2021 14:16,52.10197,5.082773333,11.33143027,1029.725513,68.66673283,1008.12615,12.75,695.2195122,765.3333333,10,16,17
1637331417,19/11/2021 14:16,52.10197,5.082773333,11.28274138,1029.688128,68.56966238,1549.2915,12.82681564,686.1686747,787.8356164,9,12,12
1637331420,19/11/2021 14:16,52.10197,5.082773333,11.16635363,1029.672385,68.87572143,1501.9694,12.98096305,704.4938272,836.7536232,5,11,12
1637331422,19/11/2021 14:17,52.10197,5.082773333,11.07211472,1029.687336,69.02826204,911.43585,13.05829596,704.4938272,863.4029851,6,12,11
1637331425,19/11/2021 14:17,52.10197,5.082773333,11.01206779,1029.700433,69.17146214,1113.32015,13.21348315,714,891.6923077,6,10,10
1637331427,19/11/2021 14:17,52.10197,5.082773333,10.97156583,1029.687179,69.31546895,1,13.21348315,695.2195122,906.5,6,10,11
1637331430,19/11/2021 14:17,52.10197,5.082773333,10.9236419,1029.670264,69.46550905,1,13.21348315,695.2195122,921.7777778,5,7,8
1637331433,19/11/2021 14:17,52.10197,5.082773333,10.90885892,1029.688532,69.80930529,1,13.13580247,677.3333333,906.5,4,7,8
1637331435,19/11/2021 14:17,52.10197,5.082773333,10.88522772,1029.695607,69.99458806,1,13.29133858,606.3655914,891.6923077,4,7,8
1637331438,19/11/2021 14:17,52.10197,5.082773333,10.84253015,1029.698588,69.85565589,359.812,13.36936937,636.1348315,877.3333333,5,6,7
1637331441,19/11/2021 14:17,52.10197,5.082773333,10.79398693,1029.729699,69.85392222,1,13.52595937,620.9230769,863.4029851,4,5,8
1637331443,19/11/2021 14:17,52.10197,5.082773333,10.75292202,1029.74284,70.13188114,574.9767,13.52595937,652.045977,863.4029851,5,6,7
1637331446,19/11/2021 14:17,52.10197,5.082773333,10.72386742,1029.774327,70.21821107,355.99555,13.60451977,677.3333333,891.6923077,4,6,7
1637331448,19/11/2021 14:17,52.10197,5.082773333,10.70411609,1029.786155,70.20152388,1,13.84126984,695.2195122,906.5,5,6,6
1637331451,19/11/2021 14:17,52.10197,5.082771667,10.69418414,1029.786569,70.33246753,180.7939,13.76217441,695.2195122,937.5483871,4,4,5
1637331454,19/11/2021 14:17,52.10197,5.082771667,10.72632106,1029.76477,70.37250102,1,13.84126984,695.2195122,970.6666667,3,6,6
1637331456,19/11/2021 14:17,52.10197,5.082771667,10.71233563,1029.73913,70.52565764,1,13.76217441,677.3333333,953.8360656,4,6,7
1637331459,19/11/2021 14:17,52.10197,5.082771667,10.69652524,1029.767706,70.61722735,1,14.1594533,677.3333333,988.0677966,4,7,6
1637331461,19/11/2021 14:17,52.10197,5.082771667,10.69230293,1029.760732,70.54452227,1,14,668.7058824,988.0677966,3,5,5
1637331464,19/11/2021 14:17,52.10197167,5.082768333,10.67963114,1029.731639,70.52719798,1,14,695.2195122,1006.068966,3,5,5
1637331467,19/11/2021 14:17,52.10197167,5.082768333,10.67341023,1029.777921,70.5426555,1,14.07963595,695.2195122,1024.701754,3,5,6
1637331469,19/11/2021 14:17,52.10197167,5.082768333,10.6643932,1029.790887,70.72183636,1,13.92054484,686.1686747,1006.068966,4,6,8
1637331472,19/11/2021 14:17,52.10197167,5.082768333,10.67432513,1029.788782,70.74993884,1,13.92054484,695.2195122,1024.701754,4,6,7
1637331475,19/11/2021 14:17,52.10197167,5.082768333,10.67227025,1029.80096,70.77172653,1,13.92054484,723.7468354,1044,3,5,6
1637331477,19/11/2021 14:17,52.10197333,5.082766667,10.67489756,1029.797436,70.392466,1,14.07963595,744,1064,3,5,7
1637331480,19/11/2021 14:17,52.10197333,5.082766667,10.69101763,1029.796515,70.31635978,1,13.92054484,733.7435897,1064,3,5,6
1637331482,19/11/2021 14:18,52.10197333,5.082766667,10.70131552,1029.800448,70.30016797,1,13.92054484,714,1084.740741,4,6,7
1637331485,19/11/2021 14:18,52.10197333,5.082766667,10.701658,1029.817901,70.26180775,1,13.92054484,714,1064,4,5,6
1637331488,19/11/2021 14:18,52.10197333,5.082766667,10.71640815,1029.796297,70.25140308,1,14,714,1084.740741,4,5,6
1637331490,19/11/2021 14:18,52.10197333,5.082766667,10.7102435,1029.8125,70.53610904,1,13.92054484,714,1084.740741,4,5,7
1637331493,19/11/2021 14:18,52.10197333,5.082766667,10.71018723,1029.805304,70.37105104,1,13.84126984,704.4938272,1044,4,5,5
1637331495,19/11/2021 14:18,52.10197333,5.082766667,10.73071258,1029.811838,70.29613882,1,13.76217441,704.4938272,1024.701754,4,5,5
1637331498,19/11/2021 14:18,52.10197333,5.082766667,10.7834546,1029.795744,70.28329754,1,13.68325792,695.2195122,1006.068966,4,3,3
1637331501,19/11/2021 14:18,52.10197333,5.082766667,10.83334425,1029.791658,70.31301705,382.14575,13.68325792,695.2195122,970.6666667,3,4,5
1637331503,19/11/2021 14:18,52.10197333,5.082766667,10.91584937,1029.794662,70.15858045,1,13.52595937,686.1686747,953.8360656,4,4,4
1637331506,19/11/2021 14:18,52.10197333,5.082766667,10.94672896,1029.791968,70.1776979,1,13.4475761,668.7058824,906.5,4,4,4
1637331509,19/11/2021 14:18,52.10197333,5.082766667,10.98339792,1029.799696,70.11940051,1,13.29133858,652.045977,824,4,4,5
1637331511,19/11/2021 14:18,52.10197333,5.082766667,11.02586562,1029.791938,69.89731442,1,13.29133858,668.7058824,776.4324324,3,5,5
1637331514,19/11/2021 14:18,52.10197333,5.082766667,11.01773518,1029.800372,69.6513613,1,13.4475761,686.1686747,787.8356164,4,8,9
1637331517,19/11/2021 14:18,52.101975,5.082765,11.01776802,1029.810501,69.53160765,1135.7452,13.60451977,668.7058824,799.5555556,7,11,12
1637331519,19/11/2021 14:18,52.101975,5.082765,11.04311166,1029.82462,69.67599886,1,13.68325792,668.7058824,799.5555556,7,14,16
1637331522,19/11/2021 14:18,52.101975,5.082765,11.03623856,1029.822414,69.65402246,1,13.60451977,677.3333333,811.6056338,10,16,13
1637331525,19/11/2021 14:18,52.101975,5.082765,11.06089725,1029.854154,69.58980934,924.5091,13.52595937,668.7058824,811.6056338,7,12,13
1637331527,19/11/2021 14:18,52.101975,5.082765,11.09554422,1029.858757,69.56522366,1,13.52595937,668.7058824,799.5555556,7,11,12
1637331530,19/11/2021 14:18,52.101975,5.082765,11.1636653,1029.845303,69.16800139,1,13.60451977,695.2195122,849.8823529,6,10,11
1637331533,19/11/2021 14:18,52.101975,5.082765,11.20716054,1029.840742,68.82491127,1,13.60451977,704.4938272,863.4029851,5,9,10
1637331535,19/11/2021 14:18,52.101975,5.082765,11.22496962,1029.838512,68.72721676,1,13.52595937,686.1686747,877.3333333,6,8,9
1637331538,19/11/2021 14:18,52.101975,5.082765,11.27568047,1029.848528,68.59276969,1,13.4475761,686.1686747,877.3333333,5,6,7
1637331540,19/11/2021 14:19,52.101975,5.082765,11.31257939,1029.849147,68.49480343,1,13.52595937,677.3333333,877.3333333,3,6,7
1637331543,19/11/2021 14:19,52.10197667,5.08276,11.3139822,1029.849442,68.41344054,1,13.60451977,677.3333333,891.6923077,3,5,5
1637331546,19/11/2021 14:19,52.10197667,5.08276,11.31880983,1029.839589,68.34877062,1,13.60451977,677.3333333,863.4029851,2,4,5
1637331548,19/11/2021 14:19,52.10197667,5.08276,11.34549061,1029.842224,68.30009383,1,13.52595937,668.7058824,824,2,5,5
1637331551,19/11/2021 14:19,52.10197667,5.08276,11.33627645,1029.833448,68.3938414,1,13.60451977,695.2195122,836.7536232,3,4,4
1637331554,19/11/2021 14:19,52.10197667,5.08276,11.26096315,1029.827724,68.41741526,1,13.68325792,704.4938272,849.8823529,3,4,4
1637331556,19/11/2021 14:19,52.10197833,5.082756667,11.2055373,1029.845321,68.63956513,1,13.76217441,704.4938272,863.4029851,3,5,5
1637331559,19/11/2021 14:19,52.10197833,5.082756667,11.15108262,1029.850473,68.8941322,1,13.84126984,704.4938272,877.3333333,3,5,5
1637331561,19/11/2021 14:19,52.10197833,5.082756667,11.11614944,1029.854252,68.8918502,1,13.84126984,695.2195122,877.3333333,3,4,4
1637331564,19/11/2021 14:19,52.10197833,5.082756667,11.12330872,1029.856563,68.92979235,1,13.84126984,677.3333333,863.4029851,3,4,4
1637331567,19/11/2021 14:19,52.10197833,5.082756667,11.12102395,1029.857189,68.89227531,1,13.84126984,677.3333333,863.4029851,3,5,6
1637331569,19/11/2021 14:19,52.10198,5.082756667,11.12929982,1029.863089,68.84942083,1,13.84126984,668.7058824,849.8823529,5,6,6
1637331572,19/11/2021 14:19,52.10198,5.082756667,11.12239388,1029.877882,68.84294691,1,13.92054484,660.2790698,470.4957265,4,5,5
1637331574,19/11/2021 14:19,52.10198,5.082756667,11.08372626,1029.865814,68.94021324,1,13.92054484,660.2790698,387.1654676,4,4,4
1637331577,19/11/2021 14:19,52.10198,5.082756667,11.09466223,1029.876641,68.99077196,1,13.92054484,668.7058824,384,3,4,4
1637331580,19/11/2021 14:19,52.10198,5.082756667,11.16752176,1029.875021,68.92266252,1,13.92054484,677.3333333,396.9411765,3,5,6
1637331582,19/11/2021 14:19,52.10198,5.082756667,11.19309532,1029.875267,68.85736953,1,13.84126984,677.3333333,414.2290076,4,5,5
1637331585,19/11/2021 14:19,52.10198,5.082756667,11.23111086,1029.867606,69.01911172,1,13.76217441,668.7058824,429.0393701,4,5,6
1637331588,19/11/2021 14:19,52.10198,5.082756667,11.30100073,1029.858781,68.85848772,1,13.76217441,668.7058824,440.7741935,4,6,7
1637331590,19/11/2021 14:19,52.10198,5.082756667,11.33707406,1029.865798,68.85091627,1,13.76217441,668.7058824,453.0909091,5,6,7
1637331593,19/11/2021 14:19,52.10198,5.082756667,11.42126854,1029.870776,68.75697134,1,13.76217441,677.3333333,470.4957265,5,6,8
1637331595,19/11/2021 14:19,52.10236667,5.082306667,11.47675082,1029.875588,68.37040521,1,13.76217441,677.3333333,484.3508772,4,6,9
1637331598,19/11/2021 14:19,52.10236667,5.082306667,11.53091954,1029.875349,67.99512885,1,13.76217441,677.3333333,498.954955,5,6,8
1637331601,19/11/2021 14:20,52.10236833,5.082313333,11.57924265,1029.86085,67.87266484,1,13.68325792,668.7058824,498.954955,4,6,8
1637331603,19/11/2021 14:20,52.10236833,5.082313333,11.62610658,1029.857544,67.80912061,1,13.68325792,660.2790698,498.954955,4,6,8
1637331606,19/11/2021 14:20,52.10236833,5.082313333,11.63470161,1029.86516,67.55763247,1,13.68325792,668.7058824,504,4,5,6
1637331608,19/11/2021 14:20,52.10236833,5.082313333,11.63435913,1029.869739,67.47512308,1,13.68325792,660.2790698,509.1376147,3,5,7
1637331611,19/11/2021 14:20,52.10236833,5.082313333,11.60692749,1029.859454,67.50000048,1,13.68325792,668.7058824,519.7009346,2,4,6
1637331614,19/11/2021 14:20,52.10236833,5.082318333,11.59556918,1029.854065,67.6197518,1,13.68325792,668.7058824,525.1320755,3,5,7
1637331616,19/11/2021 14:20,52.10236833,5.082318333,11.59556918,1029.843886,67.72971633,1,13.68325792,660.2790698,530.6666667,3,5,7
1637331619,19/11/2021 14:20,52.10236833,5.082318333,11.61069481,1029.86847,67.80815247,1,13.60451977,660.2790698,530.6666667,3,4,7
1637331621,19/11/2021 14:20,52.10236833,5.082318333,11.65869891,1029.860692,67.86666922,1,13.60451977,652.045977,530.6666667,3,5,9
1637331624,19/11/2021 14:20,52.10236833,5.082318333,11.67243121,1029.8624,67.65398324,1,13.60451977,660.2790698,542.0582524,4,6,9
1637331627,19/11/2021 14:20,52.10237167,5.082325,11.69960018,1029.856053,67.64019941,1,13.68325792,668.7058824,547.9215686,5,6,9
1637331629,19/11/2021 14:20,52.10237167,5.082325,11.74306274,1029.848084,67.57598946,249.28795,13.68325792,660.2790698,553.9009901,5,6,9
1637331632,19/11/2021 14:20,52.10237167,5.082325,11.78998311,1029.845138,67.97496105,188.48385,13.68325792,652.045977,553.9009901,5,6,9
1637331635,19/11/2021 14:20,52.10237167,5.082325,11.837898,1029.853986,67.4159315,361.8961,13.60451977,652.045977,553.9009901,5,6,9
1637331637,19/11/2021 14:20,52.10237167,5.082325,11.8834155,1029.842282,67.25277366,476.53135,13.60451977,652.045977,553.9009901,6,6,9
1637331640,19/11/2021 14:20,52.10237167,5.082325,11.91658016,1029.857526,66.91863664,325.73045,13.52595937,652.045977,560,6,6,9
1637331642,19/11/2021 14:20,52.10237167,5.082325,11.92180678,1029.857002,66.99739216,353.72515,13.52595937,644,553.9009901,6,6,9
1637331645,19/11/2021 14:20,52.10237167,5.082325,11.93858855,1029.853189,66.82780121,349.5018,13.52595937,644,560,6,6,6
1637331648,19/11/2021 14:20,52.10237167,5.082325,11.92634844,1029.855453,66.91100274,1,13.60451977,652.045977,566.2222222,4,3,5
1637331650,19/11/2021 14:20,52.10237167,5.082325,11.91850426,1029.858884,66.78482727,463.39925,13.60451977,652.045977,572.5714286,3,3,4
1637331653,19/11/2021 14:20,52.102375,5.082328333,11.9431632,1029.86852,66.73127495,382.1402,13.60451977,636.1348315,572.5714286,2,3,4
1637331655,19/11/2021 14:20,52.102375,5.082328333,11.98346369,1029.860158,66.63914048,1,13.68325792,628.4444444,572.5714286,3,4,5
1637331658,19/11/2021 14:20,52.102375,5.082328333,11.98871374,1029.858401,66.71200498,1,13.68325792,620.9230769,572.5714286,3,3,5
1637331661,19/11/2021 14:21,52.102375,5.082328333,12.0533871,1029.864625,66.57226234,1,13.76217441,628.4444444,572.5714286,2,3,4
1637331663,19/11/2021 14:21,52.102375,5.082328333,12.10304752,1029.867411,66.61378681,507.6047,13.76217441,636.1348315,572.5714286,2,3,4
1637331666,19/11/2021 14:21,52.102375,5.082328333,12.14043487,1029.858963,66.37971507,917.3327,13.76217441,644,579.0515464,2,4,6
1637331669,19/11/2021 14:21,52.102375,5.082328333,12.16374729,1029.872113,66.14388202,647.7075,13.76217441,652.045977,585.6666667,4,7,8
1637331671,19/11/2021 14:21,52.102375,5.082328333,12.19063449,1029.862105,65.97327274,243.1631,13.76217441,652.045977,585.6666667,5,7,8
1637331674,19/11/2021 14:21,52.102375,5.082328333,12.15952467,1029.86353,65.97743386,471.36675,13.76217441,652.045977,592.4210526,6,11,12
1637331677,19/11/2021 14:21,52.102375,5.082328333,12.13760557,1029.864787,66.02571587,1,13.76217441,652.045977,592.4210526,7,13,14
1637331680,19/11/2021 14:21,52.102375,5.082328333,12.17687866,1029.849781,66.11519059,1,13.76217441,644,592.4210526,6,11,12
1637331682,19/11/2021 14:21,52.102375,5.082328333,12.21081779,1029.847621,66.21169938,1,13.76217441,652.045977,585.6666667,5,11,12
1637331685,19/11/2021 14:21,52.102375,5.082328333,12.20231204,1029.845412,65.95278616,1,13.76217441,644,585.6666667,5,11,12
1637331687,19/11/2021 14:21,52.102375,5.082328333,12.20025712,1029.840648,65.85351033,1,13.84126984,652.045977,585.6666667,5,10,10
1637331690,19/11/2021 14:21,52.102375,5.082328333,12.16777735,1029.840032,66.07792751,1,13.84126984,652.045977,585.6666667,4,9,9
1637331693,19/11/2021 14:21,52.10237667,5.082328333,12.17810833,1029.850641,66.33789587,1,13.84126984,644,579.0515464,5,9,8
1637331695,19/11/2021 14:21,52.10237667,5.082328333,12.19837141,1029.847199,65.98153495,1,13.92054484,652.045977,585.6666667,4,7,8
1637331698,19/11/2021 14:21,52.10237667,5.082328333,12.21589461,1029.844761,65.84531292,1,13.92054484,652.045977,599.3191489,5,8,8
1637331700,19/11/2021 14:21,52.10237667,5.082328333,12.27645828,1029.824426,65.68307119,1,14,652.045977,606.3655914,5,7,8
1637331703,19/11/2021 14:21,52.10237667,5.082328333,12.32400749,1029.82543,65.65780306,464.46795,14,652.045977,606.3655914,5,6,7
1637331706,19/11/2021 14:21,52.102375,5.082326667,12.34969399,1029.822979,65.67582441,77.97695,14,644,606.3655914,5,6,6
1637331708,19/11/2021 14:21,52.102375,5.082326667,12.39729964,1029.82774,65.64000355,1,14,644,606.3655914,4,6,6
1637331711,19/11/2021 14:21,52.102375,5.082326667,12.40728818,1029.834429,65.37647938,1,14,644,606.3655914,4,5,6
1637331714,19/11/2021 14:21,52.102375,5.082326667,12.39843994,1029.823216,65.23312029,1,14,652.045977,606.3655914,4,7,8
1637331716,19/11/2021 14:21,52.102375,5.082326667,12.36733006,1029.807677,65.00029338,171.62475,14,652.045977,613.5652174,5,6,7
1637331719,19/11/2021 14:21,52.102375,5.082328333,12.34683727,1029.821561,64.94447186,1,14,652.045977,620.9230769,3,5,6
1637331722,19/11/2021 14:22,52.102375,5.082328333,12.36327663,1029.8223,64.82963145,1,14,652.045977,628.4444444,3,7,8
1637331725,19/11/2021 14:22,52.102375,5.082328333,12.34466952,1029.833043,64.81113117,1,14.1594533,660.2790698,644,3,6,8
1637331727,19/11/2021 14:22,52.102375,5.082328333,12.26526904,1029.825296,65.02207747,1,14.1594533,652.045977,644,3,6,7
1637331730,19/11/2021 14:22,52.102375,5.082328333,12.26675181,1029.799211,65.24353933,1,14.07963595,644,636.1348315,2,7,7
1637331732,19/11/2021 14:22,52.102375,5.082328333,12.30642384,1029.80035,65.09652382,1,14.07963595,644,636.1348315,3,6,7
1637331735,19/11/2021 14:22,52.102375,5.082328333,12.33673192,1029.797153,64.87361839,1,14.07963595,644,644,3,6,7
1637331738,19/11/2021 14:22,52.102375,5.082328333,12.37994169,1029.814318,64.80483459,1,14.07963595,644,644,3,6,7
1637331740,19/11/2021 14:22,52.102375,5.082328333,12.4213262,1029.794213,64.80669839,1,14.07963595,644,644,3,6,7
1637331743,19/11/2021 14:22,52.102375,5.082328333,12.45106615,1029.795811,64.71968179,1,14,636.1348315,644,3,6,6
1637331745,19/11/2021 14:22,52.102375,5.082328333,12.46824694,1029.794532,64.81484453,1,14.07963595,636.1348315,636.1348315,4,7,7
1637331748,19/11/2021 14:22,52.102375,5.082328333,12.48720051,1029.796188,65.01809656,1,14.07963595,636.1348315,636.1348315,4,6,6
1637331751,19/11/2021 14:22,52.102375,5.082328333,12.47835227,1029.795166,65.06768251,1,14.07963595,628.4444444,606.3655914,4,5,5
1637331753,19/11/2021 14:22,52.102375,5.082328333,12.44661382,1029.785774,65.08335056,1,14.07963595,628.4444444,599.3191489,3,6,7
1637331756,19/11/2021 14:22,52.102375,5.082328333,12.43525532,1029.790638,64.96094766,288.0665,14.07963595,628.4444444,599.3191489,4,7,7
1637331759,19/11/2021 14:22,52.102375,5.08233,12.4225833,1029.785331,65.04844642,390.9178,14.07963595,628.4444444,592.4210526,4,7,7
1637331761,19/11/2021 14:22,52.102375,5.08233,12.37000957,1029.789314,65.66425164,854.51125,14,613.5652174,592.4210526,4,6,6
1637331764,19/11/2021 14:22,52.102375,5.08233,12.3402132,1029.789041,65.51370914,771.85445,13.92054484,628.4444444,592.4210526,5,6,6
1637331766,19/11/2021 14:22,52.102375,5.08233,12.32086469,1029.791602,65.46709209,1,13.92054484,628.4444444,592.4210526,4,5,5
1637331769,19/11/2021 14:22,52.10233833,5.082953333,12.29791809,1029.793046,65.66967815,267.00675,13.92054484,628.4444444,592.4210526,3,6,6
1637331772,19/11/2021 14:22,52.10233833,5.082953333,12.3027129,1029.78661,65.65893435,1,13.92054484,628.4444444,592.4210526,4,6,6
1637331774,19/11/2021 14:22,52.10233833,5.082956667,12.31869694,1029.779305,65.63135996,105.01325,13.92054484,636.1348315,606.3655914,5,6,6
1637331777,19/11/2021 14:22,52.10233833,5.082956667,12.33713481,1029.784438,65.38394832,1,13.92054484,636.1348315,613.5652174,5,7,6
1637331779,19/11/2021 14:22,52.10233833,5.082956667,12.35437198,1029.778445,65.56775948,1,13.92054484,636.1348315,628.4444444,4,6,6
1637331782,19/11/2021 14:23,52.10233833,5.082956667,12.39038952,1029.774691,65.41045648,1,14,644,636.1348315,5,6,6
1637331785,19/11/2021 14:23,52.10233833,5.082956667,12.38565112,1029.781498,65.13502377,1,14,652.045977,660.2790698,4,5,5
1637331787,19/11/2021 14:23,52.10234,5.08296,12.34221171,1029.778149,65.09994509,1,14.07963595,652.045977,677.3333333,4,5,5
1637331790,19/11/2021 14:23,52.10234,5.08296,12.30345429,1029.769318,65.29570511,1,14.07963595,652.045977,686.1686747,4,6,6
1637331793,19/11/2021 14:23,52.10234,5.08296,12.26886314,1029.766982,65.43150388,199.52815,14.07963595,652.045977,704.4938272,5,6,6
1637331795,19/11/2021 14:23,52.10234,5.08296,12.29169692,1029.7631,65.50903157,56.64995,14.1594533,652.045977,714,5,6,6
1637331798,19/11/2021 14:23,52.10234,5.08296,12.27828353,1029.763188,65.3700184,1,14.23945268,652.045977,723.7468354,4,4,4
1637331800,19/11/2021 14:23,52.10234167,5.082965,12.29563752,1029.766419,65.79438991,1,14.23945268,644,723.7468354,3,4,4
1637331803,19/11/2021 14:23,52.10234167,5.082965,12.22999295,1029.774377,66.03944121,193.42415,14.23945268,644,733.7435897,3,4,4
1637331806,19/11/2021 14:23,52.10234167,5.082965,12.20162299,1029.783296,65.92256237,1,14.23945268,644,733.7435897,3,4,4
1637331808,19/11/2021 14:23,52.10234167,5.082965,12.23004935,1029.769655,65.76444691,256.34665,14.23945268,644,733.7435897,3,4,4
1637331811,19/11/2021 14:23,52.10234167,5.082965,12.27520115,1029.755194,65.72251769,169.5235,14.3196347,644,744,3,4,4
1637331813,19/11/2021 14:23,52.10234167,5.082965,12.2496839,1029.741774,65.67286526,179.7767,14.4,652.045977,744,2,4,5
1637331816,19/11/2021 14:23,52.10234167,5.082965,12.22257106,1029.757091,65.62673938,134.70415,14.4,644,744,4,4,4
1637331819,19/11/2021 14:23,52.10234167,5.082965,12.21292504,1029.744114,65.59815876,829.5419,14.4805492,652.045977,754.5263158,3,4,4
1637331821,19/11/2021 14:23,52.10234167,5.082965,12.17051315,1029.759257,65.50802441,1,14.56128293,660.2790698,765.3333333,3,4,4
1637331824,19/11/2021 14:23,52.10234167,5.082965,12.13152614,1029.764222,65.59990178,1,14.56128293,652.045977,776.4324324,3,4,4
1637331827,19/11/2021 14:23,52.10234167,5.082965,12.16229348,1029.743601,65.82157712,1,14.64220183,652.045977,776.4324324,3,4,4
1637331829,19/11/2021 14:23,52.102345,5.082971667,12.18535287,1029.737818,65.53737192,708.56305,14.64220183,660.2790698,787.8356164,3,4,4
1637331832,19/11/2021 14:23,52.102345,5.082971667,12.21343674,1029.725362,65.38470313,385.8292,14.64220183,660.2790698,799.5555556,3,4,4
1637331834,19/11/2021 14:23,52.102345,5.082971667,12.22508128,1029.734238,65.41292457,598.68735,14.72330654,660.2790698,799.5555556,3,4,4
1637331837,19/11/2021 14:23,52.102345,5.082971667,12.24157704,1029.726859,65.26554472,356.3589,14.72330654,660.2790698,811.6056338,3,4,4
1637331840,19/11/2021 14:23,52.102345,5.082971667,12.24574329,1029.723169,65.5473112,496.9789,14.72330654,660.2790698,824,2,4,4
1637331842,19/11/2021 14:24,52.10234333,5.082968333,12.23615367,1029.724152,65.50267191,1258.50045,14.72330654,652.045977,811.6056338,3,6,6
1637331845,19/11/2021 14:24,52.10234333,5.082968333,12.18928944,1029.71908,65.45084806,1393.53065,14.64220183,644,787.8356164,4,6,6
1637331847,19/11/2021 14:24,52.10234333,5.082968333,12.12421705,1029.727311,65.66197166,959.64825,14.56128293,644,776.4324324,4,6,6
1637331850,19/11/2021 14:24,52.10234333,5.082968333,12.00092212,1029.73866,65.93570485,1367.0127,14.56128293,644,754.5263158,4,6,6
1637331853,19/11/2021 14:24,52.10234333,5.082968333,11.88755942,1029.741005,66.18783025,1345.43575,14.56128293,644,744,3,6,6
1637331855,19/11/2021 14:24,52.10234333,5.08297,11.80633407,1029.734944,66.56233236,1029.59885,14.56128293,636.1348315,733.7435897,4,6,6
1637331858,19/11/2021 14:24,52.10234333,5.08297,11.71688917,1029.74035,66.82609894,1217.41165,14.56128293,644,714,4,6,6
1637331861,19/11/2021 14:24,52.10234333,5.08297,11.66346158,1029.733595,66.85036674,799.97845,14.56128293,644,714,4,7,7
1637331863,19/11/2021 14:24,52.10234333,5.08297,11.62687211,1029.718326,66.89265152,947.5144,14.64220183,644,714,5,7,7
1637331866,19/11/2021 14:24,52.10234333,5.08297,11.5977046,1029.706735,66.86287549,863.82505,14.64220183,644,714,5,7,7
1637331868,19/11/2021 14:24,52.102345,5.08297,11.57944023,1029.712802,67.04778735,1334.15,14.72330654,652.045977,714,5,7,7
1637331871,19/11/2021 14:24,52.102345,5.08297,11.52019051,1029.709208,67.16515005,714.0947,14.72330654,644,714,5,7,8
1637331874,19/11/2021 14:24,52.102345,5.08297,11.46407951,1029.707203,67.23918541,296.19945,14.8045977,652.045977,714,6,8,8
